region,ruta,nombre,extension,tamano_bytes,tamano_h,tipo_detectado,idioma,serie,volumen,numero,patron,autor_carpeta,autores,formato
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven T. Seagle/American Virgin (Steven T. Seagle & Becky Cloonan)/American Virgin #12 Mojado 03 (Steven T. Seagle & Becky Cloonan).cbr,American Virgin #12 Mojado 03 (Steven T. Seagle & Becky Cloonan).cbr,.cbr,11189858,10.7 MB,desconocido,,American Virgin #12 Mojado 03,,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Becky Cloonan,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven T. Seagle/American Virgin (Steven T. Seagle & Becky Cloonan)/American Virgin #13 Mojado 04 (Steven T. Seagle & Becky Cloonan).cbr,American Virgin #13 Mojado 04 (Steven T. Seagle & Becky Cloonan).cbr,.cbr,16238262,15.5 MB,desconocido,,American Virgin #13 Mojado 04,,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Becky Cloonan,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven T. Seagle/American Virgin (Steven T. Seagle & Becky Cloonan)/American Virgin #14 Mojado 05 (Steven T. Seagle & Becky Cloonan).cbr,American Virgin #14 Mojado 05 (Steven T. Seagle & Becky Cloonan).cbr,.cbr,16605184,15.8 MB,desconocido,,American Virgin #14 Mojado 05,,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Becky Cloonan,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven T. Seagle/American Virgin (Steven T. Seagle & Becky Cloonan)/American Virgin #15 Alrededor del mundo 01 (Steven T. Seagle & Becky Cloonan).cbr,American Virgin #15 Alrededor del mundo 01 (Steven T. Seagle & Becky Cloonan).cbr,.cbr,6738992,6.4 MB,desconocido,,American Virgin #15 Alrededor del mundo 01,,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Becky Cloonan,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven T. Seagle/American Virgin (Steven T. Seagle & Becky Cloonan)/American Virgin #16 Alrededor del mundo 02 (Steven T. Seagle & Becky Cloonan).cbr,American Virgin #16 Alrededor del mundo 02 (Steven T. Seagle & Becky Cloonan).cbr,.cbr,9956560,9.5 MB,desconocido,,American Virgin #16 Alrededor del mundo 02,,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Becky Cloonan,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven T. Seagle/American Virgin (Steven T. Seagle & Becky Cloonan)/American Virgin #17 Alrededor del mundo 03 (Steven T. Seagle & Becky Cloonan).cbr,American Virgin #17 Alrededor del mundo 03 (Steven T. Seagle & Becky Cloonan).cbr,.cbr,13999044,13.4 MB,desconocido,,American Virgin #17 Alrededor del mundo 03,,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Becky Cloonan,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven T. Seagle/American Virgin (Steven T. Seagle & Becky Cloonan)/American Virgin #18 Alrededor del mundo 04 (Steven T. Seagle & Ryan Kelly).cbr,American Virgin #18 Alrededor del mundo 04 (Steven T. Seagle & Ryan Kelly).cbr,.cbr,17574375,16.8 MB,desconocido,,American Virgin #18 Alrededor del mundo 04,,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Ryan Kelly,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven T. Seagle/American Virgin (Steven T. Seagle & Becky Cloonan)/American Virgin #19 Alrededor del mundo 05 (Steven T. Seagle & Ryan Kelly).cbr,American Virgin #19 Alrededor del mundo 05 (Steven T. Seagle & Ryan Kelly).cbr,.cbr,14487363,13.8 MB,desconocido,,American Virgin #19 Alrededor del mundo 05,,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Ryan Kelly,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven T. Seagle/American Virgin (Steven T. Seagle & Becky Cloonan)/American Virgin #20 69 01 (Steven T. Seagle & Becky Cloonan).cbr,American Virgin #20 69 01 (Steven T. Seagle & Becky Cloonan).cbr,.cbr,12012314,11.5 MB,desconocido,,American Virgin #20 69 01,,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Becky Cloonan,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven T. Seagle/American Virgin (Steven T. Seagle & Becky Cloonan)/American Virgin #21 69 02 (Steven T. Seagle & Becky Cloonan).cbr,American Virgin #21 69 02 (Steven T. Seagle & Becky Cloonan).cbr,.cbr,10767639,10.3 MB,desconocido,,American Virgin #21 69 02,,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Becky Cloonan,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Steven T. Seagle/American Virgin (Steven T. Seagle & Becky Cloonan)/American Virgin #22 69 03 (Steven T. Seagle, Becky Cloonan & Ryan Kelly).cbr","American Virgin #22 69 03 (Steven T. Seagle, Becky Cloonan & Ryan Kelly).cbr",.cbr,11604397,11.1 MB,desconocido,,American Virgin #22 69 03,,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Becky Cloonan ; Ryan Kelly,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven T. Seagle/American Virgin (Steven T. Seagle & Becky Cloonan)/American Virgin #23 69 04 (Steven T. Seagle & Becky Cloonan).cbr,American Virgin #23 69 04 (Steven T. Seagle & Becky Cloonan).cbr,.cbr,11280524,10.8 MB,desconocido,,American Virgin #23 69 04,,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Becky Cloonan,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Steven T. Seagle/El Tribunal de los Secretos (Steven T. Seagle & Teddy Kristiansen)/El Tribunal de los Secretos (Steven T. Seagle & Teddy Kristiansen)/House of Secrets Vol.1 #01-07, 11-16 (Steven T. Seagle & Teddy Kristiansen).cbr","House of Secrets Vol.1 #01-07, 11-16 (Steven T. Seagle & Teddy Kristiansen).cbr",.cbr,334932207,319.4 MB,desconocido,,"House of Secrets Vol.1 #01-07, 11-16",,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Teddy Kristiansen,recopilatorio_rango
AMERICANO,"/Volumes/AMERICA/AMERICANO/Steven T. Seagle/El Tribunal de los Secretos (Steven T. Seagle & Teddy Kristiansen)/El Tribunal de los Secretos (Steven T. Seagle & Teddy Kristiansen)/House of Secrets Vol.1 #08-15, 17-25, House of Secrets Facade #01-02 (Steven T. Seagle & Teddy Kristiansen).cbr","House of Secrets Vol.1 #08-15, 17-25, House of Secrets Facade #01-02 (Steven T. Seagle & Teddy Kristiansen).cbr",.cbr,462938503,441.5 MB,desconocido,,"House of Secrets Vol.1 #08-15, 17-25, House of Secrets Facade #01-02",,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Teddy Kristiansen,recopilatorio_rango
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven T. Seagle/El Tribunal de los Secretos (Steven T. Seagle & Teddy Kristiansen)/La casa de los secretos Fachada (Steven T. Seagle & Teddy Kristiansen)/House of Secrets Vol.2 Facade #01-02 (Steven T. Seagle & Teddy Kristiansen).cbr,House of Secrets Vol.2 Facade #01-02 (Steven T. Seagle & Teddy Kristiansen).cbr,.cbr,40189019,38.3 MB,desconocido,,House of Secrets Vol.2 Facade #01-02,,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Teddy Kristiansen,recopilatorio_rango
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven T. Seagle/Genio (Steven T. Seagle & Teddy Kristiansen)/Genio (Steven T. Seagle & Teddy Kristiansen).cbr,Genio (Steven T. Seagle & Teddy Kristiansen).cbr,.cbr,80647484,76.9 MB,desconocido,,Genio,,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Teddy Kristiansen,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven T. Seagle/Soul Kiss (Steven T. Seagle & Marco Cinello)/Soul Kiss #01 (Steven T. Seagle & Marco Cinello).cbr,Soul Kiss #01 (Steven T. Seagle & Marco Cinello).cbr,.cbr,4356863,4.2 MB,desconocido,,Soul Kiss #01,,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Marco Cinello,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven T. Seagle/Soul Kiss (Steven T. Seagle & Marco Cinello)/Soul Kiss #02 (Steven T. Seagle & Marco Cinello).cbr,Soul Kiss #02 (Steven T. Seagle & Marco Cinello).cbr,.cbr,5803206,5.5 MB,desconocido,,Soul Kiss #02,,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Marco Cinello,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven T. Seagle/Soul Kiss (Steven T. Seagle & Marco Cinello)/Soul Kiss #03 (Steven T. Seagle & Marco Cinello).cbr,Soul Kiss #03 (Steven T. Seagle & Marco Cinello).cbr,.cbr,7767357,7.4 MB,desconocido,,Soul Kiss #03,,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Marco Cinello,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven T. Seagle/Soul Kiss (Steven T. Seagle & Marco Cinello)/Soul Kiss #04 (Steven T. Seagle & Marco Cinello).cbr,Soul Kiss #04 (Steven T. Seagle & Marco Cinello).cbr,.cbr,7488698,7.1 MB,desconocido,,Soul Kiss #04,,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Marco Cinello,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven T. Seagle/Soul Kiss (Steven T. Seagle & Marco Cinello)/Soul Kiss #05 (Steven T. Seagle & Marco Cinello).cbr,Soul Kiss #05 (Steven T. Seagle & Marco Cinello).cbr,.cbr,6894489,6.6 MB,desconocido,,Soul Kiss #05,,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Marco Cinello,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven T. Seagle/The Amazon (Steven T. Seagle & Tim Sale)/The Amazon #01-03 (Steven T. Seagle & Tim Sale).cbr,The Amazon #01-03 (Steven T. Seagle & Tim Sale).cbr,.cbr,179822441,171.5 MB,desconocido,,The Amazon #01-03,,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Tim Sale,recopilatorio_rango
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven T. Seagle/Vertical (Steven T. Seagle & Mike Allred)/Vertical (Steven T. Seagle & Mike Allred).cbr,Vertical (Steven T. Seagle & Mike Allred).cbr,.cbr,17338072,16.5 MB,desconocido,,Vertical,,,solo_nombre,Steven T. Seagle,Steven T. Seagle ; Mike Allred,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven Zyskowski/Catfight (Steven Zyskowski & Varios)/Catfight Dream Warrior (Steven Zyskowski & Terral Lawrence).cbr,Catfight Dream Warrior (Steven Zyskowski & Terral Lawrence).cbr,.cbr,50590913,48.2 MB,desconocido,,Catfight Dream Warrior,,,solo_nombre,Steven Zyskowski,Steven Zyskowski ; Terral Lawrence,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Steven Zyskowski/Catfight (Steven Zyskowski & Varios)/Hellina:Catfight (Steven Zyskowski & Paul Abrams).cbr,Hellina:Catfight (Steven Zyskowski & Paul Abrams).cbr,.cbr,52500800,50.1 MB,desconocido,,Hellina:Catfight,,,solo_nombre,Steven Zyskowski,Steven Zyskowski ; Paul Abrams,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Stu Perrins/Chrono-Cat (Stu Perrins & Armando Zanker) [3]/Chrono-Cat #01 (Stu Perrins & Armando Zanker).cbr,Chrono-Cat #01 (Stu Perrins & Armando Zanker).cbr,.cbr,58952591,56.2 MB,desconocido,,Chrono-Cat #01,,,solo_nombre,Stu Perrins,Stu Perrins ; Armando Zanker,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Stuart Hample/Woody Allen (Stuart Hample)/Inside Woody Allen (Stuart Hample).cbr,Inside Woody Allen (Stuart Hample).cbr,.cbr,70452176,67.2 MB,desconocido,,Inside Woody Allen,,,solo_nombre,Stuart Hample,Stuart Hample,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Stuart Hample/Woody Allen (Stuart Hample)/Woody Allen (Stuart Hample)/Woody Allen #01 La vida privada de Woody Allen (Stuart Hample).cbr,Woody Allen #01 La vida privada de Woody Allen (Stuart Hample).cbr,.cbr,91104572,86.9 MB,desconocido,,Woody Allen #01 La vida privada de Woody Allen,,,solo_nombre,Stuart Hample,Stuart Hample,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Stuart Hample/Woody Allen (Stuart Hample)/Woody Allen (Stuart Hample)/Woody Allen #02 Los traumas de Woody Allen (Stuart Hample).cbr,Woody Allen #02 Los traumas de Woody Allen (Stuart Hample).cbr,.cbr,85930233,81.9 MB,desconocido,,Woody Allen #02 Los traumas de Woody Allen,,,solo_nombre,Stuart Hample,Stuart Hample,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Stuart Hample/Woody Allen (Stuart Hample)/Woody Allen (Stuart Hample)/Woody Allen #03 Las fantasías de Woody Allen (Stuart Hample).cbr,Woody Allen #03 Las fantasías de Woody Allen (Stuart Hample).cbr,.cbr,87840273,83.8 MB,desconocido,,Woody Allen #03 Las fantasías de Woody Allen,,,solo_nombre,Stuart Hample,Stuart Hample,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Stuart Hample/Woody Allen (Stuart Hample)/Woody Allen Un libro de humor (Stuart Hample) [4]/Woody Allen Un libro de humor #01 (Stuart Hample).cbr,Woody Allen Un libro de humor #01 (Stuart Hample).cbr,.cbr,64503892,61.5 MB,desconocido,,Woody Allen Un libro de humor #01,,,solo_nombre,Stuart Hample,Stuart Hample,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Stuart Hample/Woody Allen (Stuart Hample)/Woody Allen Un libro de humor (Stuart Hample) [4]/Woody Allen Un libro de humor #02 (Stuart Hample).cbr,Woody Allen Un libro de humor #02 (Stuart Hample).cbr,.cbr,99975866,95.3 MB,desconocido,,Woody Allen Un libro de humor #02,,,solo_nombre,Stuart Hample,Stuart Hample,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Stuart Hample/Woody Allen (Stuart Hample)/Woody Allen Un libro de humor (Stuart Hample) [4]/Woody Allen Un libro de humor #04 (Stuart Hample).cbr,Woody Allen Un libro de humor #04 (Stuart Hample).cbr,.cbr,62045136,59.2 MB,desconocido,,Woody Allen Un libro de humor #04,,,solo_nombre,Stuart Hample,Stuart Hample,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Stuart Moore/Thomas Ligotti La fábrica de pesadillas (Stuart Moore, Joe Harris & Varios).cbr","Thomas Ligotti La fábrica de pesadillas (Stuart Moore, Joe Harris & Varios).cbr",.cbr,81753795,78.0 MB,desconocido,,Thomas Ligotti La fábrica de pesadillas,,,solo_nombre,Stuart Moore,Stuart Moore ; Joe Harris ; Varios,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Stuart Moore/Egos (Stuart Moore & Gus Storms) [10]/Egos #01 (Stuart Moore & Gus Storms).cbr,Egos #01 (Stuart Moore & Gus Storms).cbr,.cbr,18159468,17.3 MB,desconocido,,Egos #01,,,solo_nombre,Stuart Moore,Stuart Moore ; Gus Storms,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Stuart Moore/Egos (Stuart Moore & Gus Storms) [10]/Egos #02 (Stuart Moore & Gus Storms).cbr,Egos #02 (Stuart Moore & Gus Storms).cbr,.cbr,48807221,46.5 MB,desconocido,,Egos #02,,,solo_nombre,Stuart Moore,Stuart Moore ; Gus Storms,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Stuart Moore/Egos (Stuart Moore & Gus Storms) [10]/Egos #03 (Stuart Moore & Gus Storms).cbr,Egos #03 (Stuart Moore & Gus Storms).cbr,.cbr,44130618,42.1 MB,desconocido,,Egos #03,,,solo_nombre,Stuart Moore,Stuart Moore ; Gus Storms,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Stuart Moore/Egos (Stuart Moore & Gus Storms) [10]/Egos #04 (Stuart Moore & Gus Storms).cbr,Egos #04 (Stuart Moore & Gus Storms).cbr,.cbr,38127014,36.4 MB,desconocido,,Egos #04,,,solo_nombre,Stuart Moore,Stuart Moore ; Gus Storms,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Stuart Moore/Egos (Stuart Moore & Gus Storms) [10]/Egos #05 (Stuart Moore & Gus Storms).cbr,Egos #05 (Stuart Moore & Gus Storms).cbr,.cbr,32444650,30.9 MB,desconocido,,Egos #05,,,solo_nombre,Stuart Moore,Stuart Moore ; Gus Storms,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Stuart Moore/Egos (Stuart Moore & Gus Storms) [10]/Egos #06 (Stuart Moore & Gus Storms).cbr,Egos #06 (Stuart Moore & Gus Storms).cbr,.cbr,40515647,38.6 MB,desconocido,,Egos #06,,,solo_nombre,Stuart Moore,Stuart Moore ; Gus Storms,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Stuart Moore/Egos (Stuart Moore & Gus Storms) [10]/Egos #07 (Stuart Moore & Gus Storms).cbr,Egos #07 (Stuart Moore & Gus Storms).cbr,.cbr,37333833,35.6 MB,desconocido,,Egos #07,,,solo_nombre,Stuart Moore,Stuart Moore ; Gus Storms,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Stuart Moore/Egos (Stuart Moore & Gus Storms) [10]/Egos #08 (Stuart Moore & Gus Storms).cbr,Egos #08 (Stuart Moore & Gus Storms).cbr,.cbr,34989962,33.4 MB,desconocido,,Egos #08,,,solo_nombre,Stuart Moore,Stuart Moore ; Gus Storms,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Stuart Moore/Egos (Stuart Moore & Gus Storms) [10]/Egos #09 (Stuart Moore & Gus Storms).cbr,Egos #09 (Stuart Moore & Gus Storms).cbr,.cbr,38609723,36.8 MB,desconocido,,Egos #09,,,solo_nombre,Stuart Moore,Stuart Moore ; Gus Storms,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Stuart Moore/Lone (Stuart Moore, Jerome Opeña & Alberto Ponticelli)/Lone #01 (Stuart Moore, Jerome Opeña & Alberto Ponticelli).cbr","Lone #01 (Stuart Moore, Jerome Opeña & Alberto Ponticelli).cbr",.cbr,6541481,6.2 MB,desconocido,,Lone #01,,,solo_nombre,Stuart Moore,Stuart Moore ; Jerome Opeña ; Alberto Ponticelli,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Stuart Moore/Lone (Stuart Moore, Jerome Opeña & Alberto Ponticelli)/Lone #02 (Stuart Moore, Jerome Opeña & Alberto Ponticelli).cbr","Lone #02 (Stuart Moore, Jerome Opeña & Alberto Ponticelli).cbr",.cbr,7003872,6.7 MB,desconocido,,Lone #02,,,solo_nombre,Stuart Moore,Stuart Moore ; Jerome Opeña ; Alberto Ponticelli,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Stuart Moore/Lone (Stuart Moore, Jerome Opeña & Alberto Ponticelli)/Lone #03 (Stuart Moore, Jerome Opeña & Alberto Ponticelli).cbr","Lone #03 (Stuart Moore, Jerome Opeña & Alberto Ponticelli).cbr",.cbr,6053160,5.8 MB,desconocido,,Lone #03,,,solo_nombre,Stuart Moore,Stuart Moore ; Jerome Opeña ; Alberto Ponticelli,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Stuart Moore/Lone (Stuart Moore, Jerome Opeña & Alberto Ponticelli)/Lone #04 (Stuart Moore, Jerome Opeña & Alberto Ponticelli).cbr","Lone #04 (Stuart Moore, Jerome Opeña & Alberto Ponticelli).cbr",.cbr,7403032,7.1 MB,desconocido,,Lone #04,,,solo_nombre,Stuart Moore,Stuart Moore ; Jerome Opeña ; Alberto Ponticelli,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Stuart Moore/Lone (Stuart Moore, Jerome Opeña & Alberto Ponticelli)/Lone #05 (Stuart Moore, Jerome Opeña & Alberto Ponticelli).cbr","Lone #05 (Stuart Moore, Jerome Opeña & Alberto Ponticelli).cbr",.cbr,8602955,8.2 MB,desconocido,,Lone #05,,,solo_nombre,Stuart Moore,Stuart Moore ; Jerome Opeña ; Alberto Ponticelli,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Stuart Moore/Lone (Stuart Moore, Jerome Opeña & Alberto Ponticelli)/Lone #06 (Stuart Moore, Jerome Opeña & Alberto Ponticelli).cbr","Lone #06 (Stuart Moore, Jerome Opeña & Alberto Ponticelli).cbr",.cbr,11914679,11.4 MB,desconocido,,Lone #06,,,solo_nombre,Stuart Moore,Stuart Moore ; Jerome Opeña ; Alberto Ponticelli,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Sunshine Barbito/Mafiosa (Sunshine Barbito, Alessia Alfano & Débora Caritá).cbr","Mafiosa (Sunshine Barbito, Alessia Alfano & Débora Caritá).cbr",.cbr,152806572,145.7 MB,desconocido,italiano,Mafiosa,,,solo_nombre,Sunshine Barbito,Sunshine Barbito ; Alessia Alfano ; Débora Caritá,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Super Humor Simpson (Varios)/Super Humor Simpson #01 (Varios).cbr,Super Humor Simpson #01 (Varios).cbr,.cbr,491682884,468.9 MB,desconocido,,Super Humor Simpson #01,,,solo_nombre,Super Humor Simpson (Varios),Varios,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Super Humor Simpson (Varios)/Super Humor Simpson #02 (Varios).cbr,Super Humor Simpson #02 (Varios).cbr,.cbr,661249687,630.6 MB,desconocido,,Super Humor Simpson #02,,,solo_nombre,Super Humor Simpson (Varios),Varios,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Super Humor Simpson (Varios)/Super Humor Simpson #03 (Varios).cbr,Super Humor Simpson #03 (Varios).cbr,.cbr,759897428,724.7 MB,desconocido,,Super Humor Simpson #03,,,solo_nombre,Super Humor Simpson (Varios),Varios,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Super Humor Simpson (Varios)/Super Humor Simpson #04 (Varios).cbr,Super Humor Simpson #04 (Varios).cbr,.cbr,699736588,667.3 MB,desconocido,,Super Humor Simpson #04,,,solo_nombre,Super Humor Simpson (Varios),Varios,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Super Humor Simpson (Varios)/Super Humor Simpson #05 (Varios).cbr,Super Humor Simpson #05 (Varios).cbr,.cbr,559038889,533.1 MB,desconocido,,Super Humor Simpson #05,,,solo_nombre,Super Humor Simpson (Varios),Varios,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Super Humor Simpson (Varios)/Super Humor Simpson #06 (Varios).cbr,Super Humor Simpson #06 (Varios).cbr,.cbr,395689113,377.4 MB,desconocido,,Super Humor Simpson #06,,,solo_nombre,Super Humor Simpson (Varios),Varios,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Super Humor Simpson (Varios)/Super Humor Simpson #07 (Varios).cbr,Super Humor Simpson #07 (Varios).cbr,.cbr,324801431,309.8 MB,desconocido,,Super Humor Simpson #07,,,solo_nombre,Super Humor Simpson (Varios),Varios,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Super Humor Simpson (Varios)/Super Humor Simpson #08 (Varios).cbr,Super Humor Simpson #08 (Varios).cbr,.cbr,259252037,247.2 MB,desconocido,,Super Humor Simpson #08,,,solo_nombre,Super Humor Simpson (Varios),Varios,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Super Humor Simpson (Varios)/Super Humor Simpson #09 (Varios).cbr,Super Humor Simpson #09 (Varios).cbr,.cbr,249305392,237.8 MB,desconocido,,Super Humor Simpson #09,,,solo_nombre,Super Humor Simpson (Varios),Varios,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Super Humor Simpson (Varios)/Super Humor Simpson #10 (Varios).cbr,Super Humor Simpson #10 (Varios).cbr,.cbr,321229048,306.3 MB,desconocido,,Super Humor Simpson #10,,,solo_nombre,Super Humor Simpson (Varios),Varios,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Super Humor Simpson (Varios)/Super Humor Simpson #11 (Varios).cbr,Super Humor Simpson #11 (Varios).cbr,.cbr,514796701,490.9 MB,desconocido,,Super Humor Simpson #11,,,solo_nombre,Super Humor Simpson (Varios),Varios,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Super Humor Simpson (Varios)/Super Humor Simpson #12 (Varios).cbr,Super Humor Simpson #12 (Varios).cbr,.cbr,248131689,236.6 MB,desconocido,,Super Humor Simpson #12,,,solo_nombre,Super Humor Simpson (Varios),Varios,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Super Humor Simpson (Varios)/Super Humor Simpson #13 (Varios).cbr,Super Humor Simpson #13 (Varios).cbr,.cbr,502025386,478.8 MB,desconocido,,Super Humor Simpson #13,,,solo_nombre,Super Humor Simpson (Varios),Varios,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Super Humor Simpson (Varios)/Super Humor Simpson #14 (Varios).cbr,Super Humor Simpson #14 (Varios).cbr,.cbr,489488089,466.8 MB,desconocido,,Super Humor Simpson #14,,,solo_nombre,Super Humor Simpson (Varios),Varios,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Super Humor Simpson (Varios)/Super Humor Simpson #15 (Varios).cbr,Super Humor Simpson #15 (Varios).cbr,.cbr,436044959,415.8 MB,desconocido,,Super Humor Simpson #15,,,solo_nombre,Super Humor Simpson (Varios),Varios,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Svetlana Chmakova/Dramacon (Svetlana Chmakova)/Dramacon #01 (Svetlana Chmakova).cbz,Dramacon #01 (Svetlana Chmakova).cbz,.cbz,224236953,213.8 MB,desconocido,,Dramacon #01,,,solo_nombre,Svetlana Chmakova,Svetlana Chmakova,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Svetlana Chmakova/Dramacon (Svetlana Chmakova)/Dramacon #02 (Svetlana Chmakova).cbz,Dramacon #02 (Svetlana Chmakova).cbz,.cbz,423789134,404.2 MB,desconocido,,Dramacon #02,,,solo_nombre,Svetlana Chmakova,Svetlana Chmakova,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Svetlana Chmakova/Dramacon (Svetlana Chmakova)/Dramacon #03 (Svetlana Chmakova).cbz,Dramacon #03 (Svetlana Chmakova).cbz,.cbz,369457054,352.3 MB,desconocido,,Dramacon #03,,,solo_nombre,Svetlana Chmakova,Svetlana Chmakova,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/T.P. Louise/Lore (T.P. Louise & Ashley Woods) [5]/Lore #01-03 (T.P. Louise & Ashley Woods).cbr,Lore #01-03 (T.P. Louise & Ashley Woods).cbr,.cbr,85993527,82.0 MB,desconocido,,Lore #01-03,,,solo_nombre,T.P. Louise,T.P. Louise ; Ashley Woods,recopilatorio_rango
AMERICANO,/Volumes/AMERICA/AMERICANO/Tab Murphy/Dark Country (Tab Murphy & Thomas  Ott)/Dark Country (Tab Murphy & Thomas  Ott).cbr,Dark Country (Tab Murphy & Thomas  Ott).cbr,.cbr,203022755,193.6 MB,desconocido,,Dark Country,,,solo_nombre,Tab Murphy,Tab Murphy ; Thomas  Ott,obra_completa
